@relation Station_46001_2018_03_05_13_56_1.arff

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute Class_WDIR {A}

@data
277.695462,100752.402649,-1.909664,-3.578999,?
277.934439,100925.952893,-2.207623,-4.102875,?
278.038619,101274.945932,-0.790552,-4.860531,?
278.496119,101593.532304,1.736267,-5.074729,?
278.3359,101908.168627,3.289549,-6.440172,?
278.814062,102112.977183,3.415552,-3.716581,?
277.339884,102325.008372,3.475142,-3.181374,?
277.92402,102470.750705,4.269353,0.608909,?
277.011932,102477.475351,4.426902,0.080397,?
277.377556,102369.822755,3.013725,1.906207,?
276.640978,102103.493684,1.870356,3.050033,?
276.679135,101805.782495,0.128995,2.32411,?
275.805485,101534.141053,-2.610642,1.783905,?
276.33068,101464.357107,-2.668148,-1.009079,?
276.616684,101442.62366,-1.465212,-1.668363,?
276.66279,101359.644345,-1.165894,-0.986122,?
276.237024,101449.776365,-3.406287,-1.591766,?
276.577928,101398.740174,-2.014466,1.760005,?
276.54651,101256.591113,-4.237031,3.455782,?
276.908499,101077.938417,-2.659376,4.389861,?
277.353429,100746.96082,-4.347019,4.376007,?
277.86314,100263.305592,-7.744563,5.628015,?
277.851007,99793.809957,-6.207487,2.825291,?
277.432795,99545.558044,-3.155027,2.40407,?
278.25352,99717.289695,0.932598,3.766478,?
278.077234,99700.463854,1.942271,3.874253,?
278.120993,99747.773092,5.56719,4.022632,?
278.246168,99747.04189,7.081569,3.290656,?
278.53219,99933.752872,4.975598,3.064346,?
278.380191,100061.973276,4.515023,4.465891,?
277.952741,100280.678005,3.351107,5.24079,?
278.072044,100350.923181,0.770999,3.227304,?
278.055976,100428.061981,-0.546497,2.155251,?
278.157331,100385.694053,-0.508759,-0.759433,?
278.038794,100159.335376,-0.962346,-5.456041,?
278.232088,100007.52403,4.342252,-8.172322,?
278.457316,99962.347709,7.703328,-4.60585,?
278.605982,100063.626545,10.846283,0.133116,?
277.402809,100119.840999,11.355309,2.621854,?
275.651273,100282.49602,12.132737,3.429109,?
274.727045,100463.095203,11.568724,1.921417,?
275.228935,100639.101091,11.291695,2.894324,?
275.536728,100556.051741,5.441648,1.813653,?
275.98647,100551.650295,1.494099,-1.255061,?
275.966236,100803.307061,1.193065,-6.064331,?
275.167041,101160.974673,3.024381,-2.999103,?
275.637719,101176.037836,-0.433394,-2.191444,?
276.059448,101165.51374,-0.626998,-4.040769,?
276.712074,101428.759731,-0.90785,-4.81114,?
276.909414,101973.262131,2.406639,-5.392934,?
276.397524,102411.642807,1.493484,-1.254679,?
277.0125,102656.312967,1.423308,2.007221,?
277.33006,102801.914576,-1.661243,4.413685,?
277.5122,102851.95853,-5.903882,6.314078,?
277.697612,102612.323522,-9.240679,4.777518,?
278.234976,102404.649534,-11.103527,7.879143,?
278.918859,102062.679567,-12.924402,8.150301,?
278.869956,101658.236002,-14.502903,8.929027,?
279.346359,101548.790845,-8.870244,13.262473,?
278.274509,101759.042062,-1.418834,11.709842,?
278.516099,102223.087666,5.068308,7.437311,?
278.119562,102243.438695,3.337672,4.774822,?
277.897691,101993.847342,-2.298629,2.847816,?
278.024847,101627.333242,-5.346556,0.841545,?
277.388407,101441.125407,-6.111404,-2.775067,?
277.987493,101384.951517,-2.765541,-3.604351,?
277.059876,101304.634083,-2.902879,-3.594489,?
277.984177,101203.270102,-2.366104,-1.90419,?
278.004879,101159.80885,-2.777652,-0.506372,?
278.095535,101110.721234,-1.787312,0.387884,?
278.049275,101003.244235,-2.039432,-0.860867,?
278.371492,100809.996892,-1.396918,-0.021688,?
278.611054,100608.698123,0.251401,-1.824234,?
278.11542,100412.361081,1.682246,-2.251024,?
277.837479,100257.639372,2.415207,-1.962477,?
278.267509,100098.290529,4.951295,-1.527654,?
278.126658,100061.179983,5.269844,-0.134812,?
278.380961,100087.197447,5.638015,4.974055,?
278.318896,100125.860501,2.27608,5.226566,?
278.296825,99980.890696,-0.630502,4.365627,?
278.054651,100033.259067,-5.294542,1.223846,?
278.402826,99811.615925,-10.315712,-3.815352,?
278.890258,99517.409565,-11.297192,-6.37782,?
278.380221,99144.475423,-13.157711,-6.004078,?
279.21812,99028.105895,-12.146663,-5.598841,?
279.42054,98955.308005,-9.43069,-6.762071,?
279.236923,98994.877558,-7.54054,-7.68643,?
280.124752,99098.232899,-6.310797,-10.406734,?
280.64618,99454.994746,-7.142644,-7.202545,?
279.273621,100032.638877,-6.557501,-4.121443,?
279.016297,100728.496311,-8.433644,-1.607852,?
278.950065,101214.691459,-6.809472,-2.417802,?
279.306229,101418.629548,-5.843631,0.046786,?
279.404974,101619.77962,-4.329458,1.405523,?
279.854182,101554.058922,-5.128158,1.286047,?
279.415614,101408.884397,-6.258347,3.297849,?
279.288194,101324.659457,-7.806913,4.238507,?
278.827001,101204.198671,-5.45716,3.954072,?
278.872499,101009.199743,-6.780761,3.498084,?
278.835325,100833.55646,-5.765463,3.856315,?
279.152196,100766.313894,-5.225961,2.53231,?
278.576169,100758.253521,-4.911773,2.93971,?
278.180317,100749.783225,-1.879772,2.7633,?
277.981857,100736.639648,-1.349541,4.254805,?
278.955923,100857.7302,0.731841,4.580795,?
277.82288,100944.264474,1.752318,6.290051,?
278.012189,100911.901503,-0.229321,8.440879,?
278.038778,100516.164889,-6.699086,10.189329,?
278.585145,99726.966597,-14.393068,8.907063,?
278.198929,99215.789064,-12.05629,5.10544,?
278.919922,98730.998403,-8.438494,2.857359,?
279.101708,98581.715015,-7.184631,3.782301,?
278.815933,98646.529505,-4.180058,5.585218,?
279.242569,98896.903445,-2.40954,5.316162,?
278.862301,99025.662051,-3.960033,4.438673,?
279.437058,99109.58409,-1.659906,5.180537,?
279.560277,99344.984969,-3.07623,3.304362,?
279.316803,99654.171635,-1.819269,3.279503,?
278.923496,99988.013688,-3.296589,2.517234,?
278.671823,100336.024415,-2.714875,3.321001,?
279.014824,100863.2736,-5.636717,0.475281,?
278.472671,101276.553428,-5.302257,-0.376378,?
278.608831,101756.348467,-3.094288,-1.340907,?
278.371548,102115.860645,-0.606673,-4.911913,?
279.020698,102526.875684,1.633114,-4.831923,?
279.374474,102848.89321,1.696686,-1.015041,?
279.652701,103171.608969,1.783409,-1.451081,?
279.363974,103389.509312,3.431608,-1.388351,?
279.172905,103662.86704,2.334501,-1.777146,?
280.332226,103774.162311,1.931234,-2.436527,?
280.725267,103782.516638,2.15751,-1.78118,?
279.975314,103764.630828,0.888603,-3.219318,?
278.778173,103646.314629,-0.363417,-5.216119,?
280.210569,103370.100175,0.067346,-7.848328,?
280.634765,102997.44068,-0.946646,-6.809906,?
281.771492,102576.988841,1.063411,-9.413865,?
280.388636,102304.764267,0.905582,-8.711901,?
283.122693,102128.282025,-1.955783,-7.455127,?
281.924167,102175.233025,-2.663293,-6.199683,?
282.155015,102223.116932,-2.095578,-3.976839,?
283.114694,102267.163019,0.170442,-0.563895,?
283.435842,102231.018734,2.091346,0.12861,?
281.993586,102278.424935,5.489065,1.531342,?
281.034533,102179.687722,3.80683,2.711108,?
280.220445,102223.813853,5.926495,4.118798,?
282.251474,102027.735891,4.258326,6.03728,?
280.599929,102069.206026,4.27213,7.709441,?
279.892263,101944.623823,3.375346,7.286303,?
280.224377,101963.176493,0.026249,9.207328,?
281.207324,101872.875737,-1.990986,9.521549,?
280.991087,101718.218022,-2.231703,7.043782,?
280.159546,101422.187136,-4.003306,5.669443,?
280.263004,101187.79891,-2.597178,6.610881,?
279.895729,101113.952384,-1.995607,7.733616,?
279.940983,101032.744828,-3.889034,6.971835,?
279.759498,100893.19171,-4.154638,4.071616,?
280.064931,100838.053903,-5.265121,0.429511,?
280.430954,100757.889156,-4.649916,-3.287496,?
279.992879,100709.496276,-2.94766,-5.612357,?
280.378888,100794.608951,1.489317,-5.722937,?
280.646196,101074.05383,1.612554,-4.608151,?
280.7021,101423.980646,3.325421,-5.318415,?
280.961066,101722.193321,4.677969,-4.386118,?
281.489289,101853.008983,7.855406,-2.085111,?
281.891196,102029.952011,7.996062,-3.142009,?
282.37436,102166.023112,9.219973,-3.282864,?
281.946573,102336.046891,6.900592,-2.162107,?
281.789125,102389.96893,7.823366,-3.045575,?
281.641814,102446.136994,4.345906,-1.874234,?
282.677121,102500.517491,4.41518,-2.959211,?
282.446352,102495.867747,-0.643125,-2.126439,?
283.153543,102448.083132,-2.418492,-2.794422,?
281.59395,102537.289104,-5.085276,-1.692105,?
279.596099,102543.51552,-6.040776,-1.182208,?
280.169743,102706.198552,-6.971008,-3.193366,?
279.59494,102732.631148,-5.544012,-5.453428,?
279.722167,102870.082038,-5.340008,-6.635272,?
280.32129,102822.668107,-3.244734,-7.372444,?
280.987415,102785.233025,-3.276307,-7.51213,?
281.600483,102869.737569,-1.630273,-5.910624,?
282.360729,102811.407022,-0.825058,-3.1326,?
283.038218,102826.430947,1.76229,-1.610144,?
284.072859,102838.222061,6.121035,-2.164339,?
282.302828,102950.493953,4.916775,-0.680666,?
283.850232,103045.220136,4.619806,-2.316066,?
282.51524,103175.707716,1.072466,-3.258959,?
282.593454,103240.638861,-1.877402,-3.706556,?
281.350757,103251.140104,-3.782356,-1.902625,?
281.137875,103145.924881,-3.293025,-3.09242,?
280.453604,103039.813324,-1.608763,-2.446544,?
281.65445,102867.816321,1.464413,-2.020336,?
281.061856,102796.348816,3.056339,-1.363366,?
282.564968,102641.199047,3.696491,0.52241,?
281.976254,102485.844317,7.552401,0.491021,?
284.140728,102199.697645,9.116914,-1.185412,?
282.128656,102149.124387,7.973083,0.250217,?
283.19336,101925.400449,7.135056,0.126537,?
283.647402,101831.602458,5.873017,0.620325,?
282.860931,101611.451616,9.553978,1.679359,?
282.304634,101456.372645,9.781576,0.437342,?
283.587227,101308.62523,11.656693,-1.639855,?
282.754055,101212.512213,8.293171,-3.037365,?
281.653405,101086.920664,12.181582,-4.112515,?
280.966037,101080.602927,9.776961,-3.912438,?
281.458606,101177.811655,9.646279,-5.048668,?
281.937356,101249.236617,7.550596,-4.059932,?
282.385877,101343.10901,9.458546,-4.58112,?
282.273853,101379.86069,6.279011,-4.210774,?
282.253272,101608.286056,4.897903,-3.063252,?
282.139166,101585.173746,1.430826,-2.278575,?
281.360348,101598.733179,2.059376,-2.935178,?
281.993906,101527.548293,1.004511,-1.412133,?
281.878304,101432.994344,-0.631965,-1.384502,?
281.586121,101433.610446,-1.14493,-0.660625,?
281.307221,101455.33825,2.33507,-1.485585,?
281.715966,101323.710714,2.475524,-1.744221,?
281.506177,101334.533237,3.435271,1.242658,?
282.112121,101387.599398,4.75913,2.008821,?
281.894949,101401.11477,5.003922,2.450682,?
281.594938,101577.985783,2.808627,3.300205,?
282.271667,101671.383968,0.229917,4.785128,?
281.8887,101790.095315,-0.173639,3.523586,?
282.331417,101871.673206,-2.362529,1.508863,?
282.215373,102090.131057,-1.936194,0.890617,?
280.871365,102276.206631,-3.48698,-0.82886,?
281.009245,102402.667721,-2.173879,-0.336135,?
281.523607,102436.142636,0.553415,0.78615,?
281.6743,102492.394292,1.25697,2.875195,?
282.895167,102442.850605,3.578946,3.802,?
282.593554,102432.148874,5.820049,4.123588,?
282.158464,102486.978823,6.362461,3.844431,?
281.91911,102718.466852,7.691337,3.004996,?
282.331784,102728.972811,7.281128,5.917189,?
281.953876,102749.11942,4.028717,8.413034,?
282.542541,102713.180097,3.141492,9.578136,?
282.755159,102727.240532,3.496521,8.452158,?
283.022611,102710.858318,5.495514,6.281946,?
283.029419,102774.85354,4.227858,5.045982,?
282.605708,102686.941864,4.753008,5.741598,?
282.768929,102508.071412,-0.107684,4.99443,?
282.898478,102325.781142,-0.589611,1.41881,?
282.633987,102345.571707,-1.994458,1.392603,?
282.86731,102177.824535,-1.111394,3.190144,?
282.858823,101955.678101,-2.834994,7.030866,?
283.69018,101847.462413,-1.533105,8.324687,?
282.42054,101550.673666,-4.138548,8.93916,?
282.695174,101033.890669,-6.314063,11.231513,?
282.325319,100517.300053,-2.223099,9.896381,?
282.877235,100584.762569,5.912594,8.297263,?
282.303892,101275.259387,13.937702,6.330256,?
280.952464,101889.143007,12.020718,5.214335,?
281.769001,102504.38055,9.704369,5.984007,?
282.461576,102723.508865,5.563196,7.297897,?
282.06597,102854.531633,5.270302,9.455798,?
282.152515,102869.777197,5.8106,7.771379,?
282.682027,102999.922396,7.09489,6.204649,?
282.440312,103000.016731,6.970477,5.166302,?
282.363832,103061.151971,8.084767,1.799254,?
282.288386,103108.928266,7.559966,-0.245429,?
282.370769,103202.684931,7.165874,1.37945,?
282.342828,103130.288992,8.469553,-0.036298,?
282.685038,103006.461529,6.203951,-0.368353,?
281.99127,102860.839639,6.161694,-0.243484,?
282.098223,102877.620549,4.765604,-1.542597,?
282.931122,102844.413905,3.55754,1.426912,?
282.824383,102811.55742,3.343468,2.252235,?
282.167689,102676.185664,0.168494,1.655141,?
282.6358,102646.217173,-4.444182,3.55494,?
282.492257,102553.005813,-4.684176,3.544472,?
281.881716,102432.589956,-5.641278,2.073432,?
282.421203,102326.116663,-6.172764,1.485964,?
282.227954,102179.458583,-6.842934,0.672805,?
282.554636,102009.59036,-8.614302,0.700929,?
282.552723,101723.705157,-7.745093,2.705568,?
283.721439,101410.782349,-7.661944,3.383777,?
283.108786,101182.677045,-7.008091,4.522807,?
283.157451,100988.794294,-3.958158,3.146948,?
282.800929,100939.662966,-0.799027,5.078134,?
283.036667,100918.900496,3.811387,4.67752,?
283.087481,100795.02363,1.453544,5.963489,?
281.932392,100708.966877,1.301812,5.569123,?
281.800573,100696.196756,0.439774,1.323305,?
282.689713,100955.274014,3.036771,-1.101389,?
282.296628,101263.802035,4.775639,-0.860698,?
282.334245,101576.08759,3.72202,0.368684,?
282.733652,101718.182773,4.474943,1.256922,?
283.076424,101909.412832,4.655202,2.704298,?
282.568383,102021.129361,3.678232,2.355316,?
283.119495,102194.359785,3.037671,1.572643,?
282.480844,102274.355311,2.855931,1.474051,?
282.775941,102308.761674,3.003349,1.227761,?
282.710085,102397.630666,3.793679,0.924984,?
283.247482,102578.218514,1.893845,-1.066295,?
282.976779,102709.95318,5.383858,-1.298762,?
282.905049,102814.524048,5.802957,-2.154409,?
283.437226,102952.275935,7.047751,0.253253,?
282.974083,102898.753945,4.517127,1.763778,?
282.624043,102800.241974,8.053442,3.403823,?
283.494688,102589.379236,7.143485,4.12954,?
282.845042,102479.72069,5.834125,5.723588,?
282.817398,102232.750762,1.966027,7.637234,?
282.808866,101431.445808,-5.603529,12.897264,?
283.735706,100451.036678,-1.734947,13.333845,?
283.242079,100250.362524,8.592353,3.698023,?
282.871181,100522.010043,12.568462,-1.080269,?
283.502672,100891.791418,12.439988,-1.863709,?
284.059328,101161.060216,12.99599,-3.67142,?
283.146242,101398.744563,11.684891,-2.55266,?
284.142047,101669.857676,9.297151,0.044557,?
283.473991,101705.068426,7.698359,0.93633,?
283.450995,101663.7077,6.35112,0.507406,?
282.859551,101731.121631,3.657876,1.211428,?
282.987264,101715.498765,0.444546,3.602678,?
282.957989,101577.907149,-2.545595,6.537902,?
283.809832,101238.5479,-4.374124,5.647196,?
282.854807,100544.880469,-6.921295,7.519803,?
282.884921,99708.785937,-1.801104,9.181538,?
281.953614,99618.920741,9.02402,12.461283,?
281.792916,99862.064319,12.476321,10.367063,?
282.648101,100128.796452,12.359131,7.935913,?
283.349567,100525.760389,11.65768,5.46283,?
283.279646,100918.937804,11.101579,2.324022,?
282.988515,101089.697887,8.511972,1.649603,?
283.122684,101326.084334,7.95192,-0.265047,?
283.92783,101468.064417,4.891616,0.453938,?
282.674595,101419.638075,4.626727,0.88118,?
282.915726,101225.963783,1.468204,1.456333,?
282.794264,101244.088151,-1.795983,-0.057907,?
282.412491,101340.310093,-2.673187,-0.586113,?
282.335926,101302.858961,-3.603595,-1.014272,?
283.035615,101278.844433,0.066762,-3.868856,?
283.660864,101218.45829,0.642567,-3.261031,?
283.219672,101241.28915,1.029407,0.881674,?
283.741651,101199.565819,-1.429832,0.732066,?
283.405506,101132.771245,-2.074274,-1.323597,?
283.441013,101090.358387,-1.746484,-2.57861,?
282.496748,101118.167409,-3.723474,-4.177277,?
283.138992,100925.670032,-2.374917,-5.873708,?
283.691509,100723.315767,-0.170123,-8.261318,?
283.882316,100656.02141,3.469912,-7.139756,?
283.536122,100788.88261,4.823707,-5.790554,?
283.459435,100865.828267,3.294375,-1.572498,?
283.232002,100931.530143,6.127694,-1.430197,?
282.877829,101107.794002,5.622056,-0.320362,?
283.10597,101322.565357,5.173094,0.32861,?
283.226387,101434.883397,5.563555,0.713324,?
282.803003,101530.399376,5.666387,0.329011,?
283.089405,101651.361406,4.62577,1.00091,?
283.39995,101739.852226,3.932416,2.975063,?
283.778525,101707.250349,1.231189,4.92982,?
282.472131,101484.209078,-1.916722,5.439644,?
283.204992,101149.917224,-6.981167,1.289546,?
282.555992,100799.026918,-9.178473,-0.616344,?
283.563089,100338.671559,-12.016985,-5.011287,?
283.553667,100086.907288,-10.218679,-7.481821,?
283.95278,100097.884884,-8.552573,-8.699494,?
283.298786,100248.119317,-8.853417,-8.009703,?
282.608756,100451.309284,-7.064037,-8.408959,?
282.769765,100576.674422,-4.245555,-8.119569,?
283.758441,100794.385853,-1.468001,-7.761999,?
283.141819,100919.664385,-1.025334,-5.236693,?
284.041609,101054.326574,3.993402,-3.987269,?
283.98955,101057.110117,4.20793,-3.229433,?
284.440914,101257.808592,3.529256,-2.727712,?
284.51055,101363.588126,4.521236,0.317025,?
285.046338,101545.925472,3.893879,0.731381,?
284.784176,101608.310077,3.352586,0.545408,?
284.948555,101814.256261,2.517448,1.102855,?
286.183746,101963.84512,0.40274,2.790421,?
285.250194,102072.180383,1.704821,3.251131,?
284.715647,102080.071778,0.3088,3.560302,?
284.464341,102114.720303,0.690579,3.647035,?
285.164873,102123.746939,-0.981152,2.731266,?
284.558162,102069.197464,-0.952764,1.171478,?
284.734062,102075.263849,-1.017749,-2.462384,?
284.419194,102049.31981,-3.821319,-3.60153,?
284.40969,102072.874528,-2.646982,-4.88365,?
284.682167,101967.766434,0.116048,-4.57552,?
285.132091,101792.757631,4.554995,-4.493146,?
285.269097,101733.930315,6.870337,-3.316697,?
286.689839,101707.887467,7.760645,-1.297262,?
285.654485,101657.271365,7.074511,-0.543448,?
286.469786,101665.459042,7.326417,-1.625208,?
285.802788,101664.245903,6.936375,-1.420536,?
285.883424,101631.664307,4.65608,-0.725555,?
286.181019,101650.154885,6.101183,-0.06417,?
286.437356,101552.757873,4.515436,-2.794532,?
285.336308,101500.550218,4.182441,-1.646773,?
286.320613,101465.527752,3.133938,-0.92204,?
286.977825,101371.733017,2.142039,-0.556103,?
287.318823,101215.271927,1.352445,-1.571814,?
285.755959,101164.962224,0.398774,-0.077929,?
285.156626,101261.469113,-3.514415,-0.632238,?
283.85193,101347.453609,-3.98409,-0.10013,?
284.159713,101513.743334,-4.547044,0.526419,?
285.253072,101588.963031,-4.421466,-0.151482,?
285.235623,101645.440798,-4.705084,0.51443,?
284.593669,101479.826011,-4.854105,2.364375,?
285.857975,101475.517829,-2.98413,5.731974,?
285.409451,101473.075499,-6.45997,3.042089,?
285.029681,101447.025549,-6.350693,-0.384762,?
284.924365,101456.126587,-2.501361,-0.789764,?
285.640764,101619.749088,1.402912,-1.695988,?
285.394525,101889.153509,3.808513,-0.114295,?
285.257876,102189.696669,4.21956,2.397511,?
